dateTime,value,date
07:39:30,1,2023-04-19
07:40:30,1,2023-04-19
07:41:30,1,2023-04-19
07:42:30,1,2023-04-19
07:43:30,1,2023-04-19
07:44:30,1,2023-04-19
07:45:30,1,2023-04-19
07:46:30,1,2023-04-19
07:47:30,1,2023-04-19
07:48:30,1,2023-04-19
07:49:30,1,2023-04-19
07:50:30,1,2023-04-19
07:51:30,1,2023-04-19
07:52:30,1,2023-04-19
07:53:30,1,2023-04-19
07:54:30,1,2023-04-19
07:55:30,1,2023-04-19
07:56:30,1,2023-04-19
07:57:30,1,2023-04-19
07:58:30,1,2023-04-19
07:59:30,1,2023-04-19
08:00:30,1,2023-04-19
08:01:30,1,2023-04-19
08:02:30,1,2023-04-19
08:03:30,1,2023-04-19
08:04:30,1,2023-04-19
08:05:30,1,2023-04-19
08:06:30,1,2023-04-19
08:07:30,1,2023-04-19
08:08:30,1,2023-04-19
08:09:30,1,2023-04-19
08:10:30,1,2023-04-19
08:11:30,1,2023-04-19
08:12:30,1,2023-04-19
08:13:30,1,2023-04-19
08:14:30,1,2023-04-19
08:15:30,1,2023-04-19
08:16:30,1,2023-04-19
08:17:30,1,2023-04-19
08:18:30,1,2023-04-19
08:19:30,1,2023-04-19
08:20:30,1,2023-04-19
08:21:30,1,2023-04-19
08:22:30,1,2023-04-19
08:23:30,1,2023-04-19
08:24:30,1,2023-04-19
08:25:30,1,2023-04-19
08:26:30,1,2023-04-19
08:27:30,1,2023-04-19
08:28:30,1,2023-04-19
08:29:30,1,2023-04-19
08:30:30,1,2023-04-19
08:31:30,1,2023-04-19
08:32:30,1,2023-04-19
08:33:30,1,2023-04-19
08:34:30,1,2023-04-19
08:35:30,1,2023-04-19
08:36:30,1,2023-04-19
08:37:30,1,2023-04-19
08:38:30,1,2023-04-19
08:39:30,1,2023-04-19
08:40:30,1,2023-04-19
08:41:30,1,2023-04-19
08:42:30,1,2023-04-19
08:43:30,1,2023-04-19
08:44:30,1,2023-04-19
08:45:30,1,2023-04-19
08:46:30,1,2023-04-19
08:47:30,1,2023-04-19
08:48:30,1,2023-04-19
08:49:30,1,2023-04-19
08:50:30,1,2023-04-19
08:51:30,1,2023-04-19
08:52:30,1,2023-04-19
08:53:30,1,2023-04-19
08:54:30,1,2023-04-19
08:55:30,1,2023-04-19
08:56:30,1,2023-04-19
08:57:30,1,2023-04-19
08:58:30,1,2023-04-19
08:59:30,1,2023-04-19
09:00:30,1,2023-04-19
09:01:30,1,2023-04-19
09:02:30,1,2023-04-19
09:03:30,1,2023-04-19
09:04:30,1,2023-04-19
09:05:30,1,2023-04-19
09:06:30,1,2023-04-19
09:07:30,1,2023-04-19
09:08:30,1,2023-04-19
09:09:30,1,2023-04-19
09:10:30,1,2023-04-19
09:11:30,1,2023-04-19
09:12:30,1,2023-04-19
09:13:30,1,2023-04-19
09:14:30,1,2023-04-19
09:15:30,1,2023-04-19
09:16:30,1,2023-04-19
09:17:30,2,2023-04-19
09:18:30,2,2023-04-19
09:19:30,2,2023-04-19
09:20:30,1,2023-04-19
09:21:30,2,2023-04-19
09:22:30,1,2023-04-19
09:23:30,1,2023-04-19
09:24:30,1,2023-04-19
09:25:30,1,2023-04-19
09:26:30,1,2023-04-19
09:27:30,1,2023-04-19
09:28:30,1,2023-04-19
09:29:30,1,2023-04-19
09:30:30,1,2023-04-19
09:31:30,1,2023-04-19
09:32:30,1,2023-04-19
09:33:30,1,2023-04-19
09:34:30,1,2023-04-19
09:35:30,1,2023-04-19
09:36:30,1,2023-04-19
09:37:30,1,2023-04-19
09:38:30,1,2023-04-19
09:39:30,1,2023-04-19
09:40:30,1,2023-04-19
09:41:30,1,2023-04-19
09:42:30,1,2023-04-19
09:43:30,1,2023-04-19
09:44:30,1,2023-04-19
09:45:30,1,2023-04-19
09:46:30,1,2023-04-19
09:47:30,1,2023-04-19
09:48:30,1,2023-04-19
09:49:30,1,2023-04-19
09:50:30,1,2023-04-19
09:51:30,1,2023-04-19
09:52:30,1,2023-04-19
09:53:30,1,2023-04-19
09:54:30,1,2023-04-19
09:55:30,1,2023-04-19
09:56:30,1,2023-04-19
09:57:30,1,2023-04-19
09:58:30,1,2023-04-19
09:59:30,1,2023-04-19
10:00:30,1,2023-04-19
10:01:30,1,2023-04-19
10:02:30,1,2023-04-19
10:03:30,1,2023-04-19
10:04:30,1,2023-04-19
10:05:30,1,2023-04-19
10:06:30,1,2023-04-19
10:07:30,1,2023-04-19
10:08:30,1,2023-04-19
10:09:30,1,2023-04-19
10:10:30,1,2023-04-19
10:11:30,1,2023-04-19
10:12:30,1,2023-04-19
10:13:30,1,2023-04-19
10:14:30,1,2023-04-19
10:15:30,1,2023-04-19
10:16:30,1,2023-04-19
10:17:30,1,2023-04-19
10:18:30,1,2023-04-19
10:19:30,1,2023-04-19
10:20:30,1,2023-04-19
10:21:30,1,2023-04-19
10:22:30,1,2023-04-19
10:23:30,1,2023-04-19
10:24:30,1,2023-04-19
10:25:30,1,2023-04-19
10:26:30,1,2023-04-19
10:27:30,1,2023-04-19
10:28:30,1,2023-04-19
10:29:30,1,2023-04-19
10:30:30,1,2023-04-19
10:31:30,1,2023-04-19
10:32:30,1,2023-04-19
10:33:30,1,2023-04-19
10:34:30,1,2023-04-19
10:35:30,1,2023-04-19
10:36:30,1,2023-04-19
10:37:30,1,2023-04-19
10:38:30,1,2023-04-19
01:01:00,1,2023-04-20
01:02:00,1,2023-04-20
01:03:00,1,2023-04-20
01:04:00,1,2023-04-20
01:05:00,1,2023-04-20
01:06:00,1,2023-04-20
01:07:00,1,2023-04-20
01:08:00,1,2023-04-20
01:09:00,1,2023-04-20
01:10:00,1,2023-04-20
01:11:00,1,2023-04-20
01:12:00,1,2023-04-20
01:13:00,1,2023-04-20
01:14:00,1,2023-04-20
01:15:00,1,2023-04-20
01:16:00,1,2023-04-20
01:17:00,1,2023-04-20
01:18:00,1,2023-04-20
01:19:00,1,2023-04-20
01:20:00,1,2023-04-20
01:21:00,1,2023-04-20
01:22:00,1,2023-04-20
